"","totalDelay"
"16229",1.4142135623731
"16230",3
"16231",NA
"16232",1.73205080756888
"16233",NA
"16234",NA
"16235",3.3166247903554
"16236",1.4142135623731
"16237",3.46410161513775
"16238",NA
"16239",1
"16240",NA
"16241",NA
"16242",NA
"16243",NA
"16244",NA
"16245",2
"16246",NA
"16247",NA
"16248",2.23606797749979
"16249",1.4142135623731
"16250",10.2469507659596
"16251",NA
"16252",NA
"16253",7.87400787401181
"16254",NA
"16255",NA
"16256",NA
"16257",NA
"16258",1.4142135623731
"16259",0
"16260",NA
"16261",7.48331477354788
"16262",6.70820393249937
"16263",NA
"16264",NA
"16265",8.48528137423857
"16266",1
"16267",NA
"16268",NA
"16269",2.82842712474619
"16270",NA
"16271",NA
"16272",NA
"16273",2
"16274",1.73205080756888
"16275",5.3851648071345
"16276",2.23606797749979
"16277",7.61577310586391
"16278",NA
"16279",NA
"16280",NA
"16281",NA
"16282",NA
"16283",NA
"16284",NA
"16285",NA
"16286",NA
"16287",NA
"16288",NA
"16289",NA
"16290",4.58257569495584
"16291",4.79583152331272
"16292",NA
"16293",NA
"16294",NA
"16295",6.08276253029822
"16296",3.3166247903554
"16297",NA
"16298",1
"16299",0
"16300",NA
"16301",NA
"16302",NA
"16303",3.16227766016838
"16304",5
"16305",NA
"16306",NA
"16307",NA
"16308",NA
"16309",NA
"16310",NA
"16311",NA
"16312",10.816653826392
"16313",2.64575131106459
"16314",NA
"16315",NA
"16316",NA
"16317",4.47213595499958
"16318",NA
"16319",3.46410161513775
"16320",NA
"16321",3.74165738677394
"16322",NA
"16323",NA
"16324",NA
"16325",6.85565460040104
"16326",NA
"16327",NA
"16328",NA
"16329",8.30662386291807
"16330",NA
"16331",7.48331477354788
"16332",NA
"16333",NA
"16334",NA
"16335",NA
"16336",4.12310562561766
"16337",3.60555127546399
"16338",3.74165738677394
"16339",NA
"16340",NA
"16341",NA
"16342",1
"16343",NA
"16344",NA
"16345",NA
"16346",NA
"16347",0
"16348",NA
"16349",NA
"16350",2.82842712474619
"16351",NA
"16352",NA
"16353",2.64575131106459
"16354",NA
"16355",NA
"16356",5.56776436283002
"16357",NA
"16358",NA
"16359",NA
"16360",NA
"16361",NA
"16362",NA
"16363",NA
"16364",NA
"16365",3.60555127546399
"16366",3.16227766016838
"16367",NA
"16368",3.60555127546399
"16369",NA
"16370",6
"16371",2.64575131106459
"16372",NA
"16373",NA
"16374",NA
"16375",NA
"16376",NA
"16377",0
"16378",NA
"16379",15.9059737205869
"16380",NA
"16381",3.74165738677394
"16382",NA
"16383",10.7238052947636
"16384",NA
"16385",4.12310562561766
"16386",1
"16387",NA
"16388",NA
"16389",NA
"16390",NA
"16391",NA
"16392",NA
"16393",NA
"16394",NA
"16395",NA
"16396",NA
"16397",7
"16398",NA
"16399",0
"16400",NA
"16401",2.82842712474619
"16402",NA
"16403",NA
"16404",NA
"16405",16.1554944214035
"16406",NA
"16407",NA
"16408",NA
"16409",0
"16410",NA
"16411",NA
"16412",NA
"16413",4.12310562561766
"16414",NA
"16415",NA
"16416",NA
"16417",NA
"16418",5
"16419",NA
"16420",4.12310562561766
"16421",NA
"16422",NA
"16423",NA
"16424",NA
"16425",NA
"16426",NA
"16427",NA
"16428",NA
"16429",2
"16430",NA
"16431",NA
"16432",NA
"16433",NA
"16434",NA
"16435",2.82842712474619
"16436",NA
"16437",8.60232526704263
"16438",11.0905365064094
"16439",NA
"16440",NA
"16441",NA
"16442",NA
"16443",NA
"16444",10.295630140987
"16445",NA
"16446",NA
"16447",NA
"16448",NA
"16449",10.4403065089106
"16450",NA
"16451",NA
"16452",2.44948974278318
"16453",9.9498743710662
"16454",NA
"16455",NA
"16456",4.89897948556636
"16457",NA
"16458",NA
"16459",11.1803398874989
"16460",NA
"16461",NA
"16462",NA
"16463",NA
"16464",12.369316876853
"16465",3
"16466",NA
"16467",3.87298334620742
"16468",5.3851648071345
"16469",NA
"16470",0
"16471",NA
"16472",NA
"16473",16.4924225024706
"16474",14.9331845230681
"16475",NA
"16476",NA
"16477",5.09901951359278
"16478",5.65685424949238
"16479",NA
"16480",2.44948974278318
"16481",NA
"16482",NA
"16483",NA
"16484",NA
"16485",2.44948974278318
"16486",9.05538513813742
"16487",NA
"16488",4.79583152331272
"16489",NA
"16490",NA
"16491",NA
"16492",0
"16493",1
"16494",NA
"16495",NA
"16496",NA
"16497",8.83176086632785
"16498",NA
"16499",NA
"16500",NA
"16501",NA
"16502",7.41619848709566
"16503",NA
"16504",NA
"16505",NA
"16506",NA
"16507",NA
"16508",8.18535277187245
"16509",1.73205080756888
"16510",NA
"16511",2.64575131106459
"16512",3.74165738677394
"16513",NA
"16514",2
"16515",NA
"16516",NA
"16517",1.73205080756888
"16518",NA
"16519",NA
"16520",4.69041575982343
"16521",2
"16522",11.6619037896906
"16523",1.73205080756888
"16524",NA
"16525",NA
"16526",8.66025403784439
"16527",2.44948974278318
"16528",NA
"16529",NA
"16530",1.73205080756888
"16531",NA
"16532",NA
"16533",2
"16534",16.6733320005331
"16535",NA
"16536",NA
"16537",NA
"16538",8.36660026534076
"16539",8.88819441731559
"16540",7.93725393319377
"16541",6.16441400296898
"16542",NA
"16543",6.85565460040104
"16544",3.74165738677394
"16545",NA
"16546",0
"16547",4.24264068711928
"16548",NA
"16549",NA
"16550",2.82842712474619
"16551",6.557438524302
"16552",NA
"16553",NA
"16554",NA
"16555",NA
"16556",4.69041575982343
"16557",NA
"16558",NA
"16559",NA
"16560",NA
"16561",NA
"16562",NA
"16563",NA
"16564",NA
"16565",2.23606797749979
"16566",6.557438524302
"16567",4
"16568",NA
"16569",NA
"16570",NA
"16571",NA
"16572",NA
"16573",NA
"16574",NA
"16575",NA
"16576",3.60555127546399
"16577",NA
"16578",NA
"16579",NA
"16580",NA
"16581",NA
"16582",NA
"16583",NA
"16584",NA
"16585",NA
"16586",NA
"16587",NA
"16588",NA
"16589",NA
"16590",NA
"16591",5.19615242270663
"16592",NA
"16593",NA
"16594",NA
"16595",NA
"16596",NA
"16597",4.89897948556636
"16598",2.23606797749979
"16599",5.19615242270663
"16600",NA
"16601",4
"16602",12.4899959967968
"16603",NA
"16604",2.44948974278318
"16605",NA
"16606",NA
"16607",NA
"16608",NA
"16609",NA
"16610",NA
"16611",NA
"16612",NA
"16613",NA
"16614",3.87298334620742
"16615",NA
"16616",5.29150262212918
"16617",NA
"16618",5.56776436283002
"16619",NA
"16620",NA
"16621",NA
"16622",NA
"16623",15.6524758424985
"16624",NA
"16625",5.09901951359278
"16626",2.82842712474619
"16627",5.19615242270663
"16628",NA
"16629",3.3166247903554
"16630",NA
"16631",NA
"16632",NA
"16633",NA
"16634",2
"16635",4
"16636",NA
"16637",NA
"16638",NA
"16639",4.89897948556636
"16640",1
"16641",NA
"16642",NA
"16643",NA
"16644",3.87298334620742
"16645",9
"16646",NA
"16647",NA
"16648",1.4142135623731
"16649",NA
"16650",NA
"16651",6.16441400296898
"16652",NA
"16653",8.54400374531753
"16654",NA
"16655",3.60555127546399
"16656",10.3440804327886
"16657",0
"16658",5.19615242270663
"16659",NA
"16660",NA
"16661",NA
"16662",NA
"16663",NA
"16664",NA
"16665",1.4142135623731
"16666",2.64575131106459
"16667",2.44948974278318
"16668",NA
"16669",NA
"16670",3.60555127546399
"16671",NA
"16672",8.06225774829855
"16673",NA
"16674",NA
"16675",0
"16676",NA
"16677",NA
"16678",8.06225774829855
"16679",1.4142135623731
"16680",5.47722557505166
"16681",6.557438524302
"16682",NA
"16683",3
"16684",4.69041575982343
"16685",NA
"16686",5.56776436283002
"16687",NA
"16688",3.74165738677394
"16689",NA
"16690",NA
"16691",4.69041575982343
"16692",1
"16693",NA
"16694",NA
"16695",NA
"16696",1.4142135623731
"16697",NA
"16698",4.69041575982343
"16699",NA
"16700",8.77496438739212
"16701",3.46410161513775
"16702",1
"16703",9.2736184954957
"16704",4.35889894354067
"16705",2
"16706",6.92820323027551
"16707",NA
"16708",11.5758369027902
"16709",7.07106781186548
"16710",5.56776436283002
"16711",5
"16712",5
"16713",5.56776436283002
"16714",2.64575131106459
"16715",NA
"16716",NA
"16717",1.4142135623731
"16718",NA
"16719",NA
"16720",NA
"16721",NA
"16722",NA
"16723",7.28010988928052
"16724",1.4142135623731
"16725",0
"16726",3.74165738677394
"16727",NA
"16728",6.16441400296898
"16729",NA
"16730",NA
"16731",7.74596669241483
"16732",NA
"16733",3.60555127546399
"16734",NA
"16735",NA
"16736",NA
"16737",3.16227766016838
"16738",2.82842712474619
"16739",2
"16740",NA
"16741",NA
"16742",NA
"16743",NA
"16744",NA
"16745",NA
"16746",NA
"16747",5.47722557505166
"16748",NA
"16749",2
"16750",10.3923048454133
"16751",NA
"16752",NA
"16753",NA
"16754",2.64575131106459
"16755",13.1909059582729
"16756",NA
"16757",NA
"16758",NA
"16759",16.5529453572468
"16760",NA
"16761",NA
"16762",NA
"16763",NA
"16764",NA
"16765",6.70820393249937
"16766",NA
"16767",NA
"16768",17.2046505340853
"16769",3.46410161513775
"16770",7.48331477354788
"16771",1.4142135623731
"16772",NA
"16773",2.23606797749979
"16774",2.23606797749979
"16775",NA
"16776",NA
"16777",14.247806848775
"16778",14.0356688476182
"16779",NA
"16780",13.856406460551
"16781",NA
"16782",20.3469899493758
"16783",5.3851648071345
"16784",1.73205080756888
"16785",NA
"16786",2
"16787",NA
"16788",NA
"16789",18.6815416922694
"16790",20.4205778566621
"16791",NA
"16792",10.770329614269
"16793",17.2336879396141
"16794",1
"16795",NA
"16796",NA
"16797",NA
"16798",3.3166247903554
"16799",NA
"16800",2.82842712474619
"16801",NA
"16802",3.16227766016838
"16803",5.56776436283002
"16804",NA
"16805",NA
"16806",0
"16807",NA
"16808",NA
"16809",NA
"16810",2.44948974278318
"16811",NA
"16812",NA
"16813",2.44948974278318
"16814",NA
"16815",NA
"16816",NA
"16817",1.73205080756888
"16818",NA
"16819",NA
"16820",NA
"16821",3.87298334620742
"16822",NA
"16823",NA
"16824",7
"16825",NA
"16826",NA
"16827",5.65685424949238
"16828",12.2474487139159
"16829",NA
"16830",NA
"16831",NA
"16832",2
"16833",NA
"16834",5.8309518948453
"16835",9.1104335791443
"16836",NA
"16837",1.4142135623731
"16838",7.74596669241483
"16839",NA
"16840",6.2449979983984
"16841",NA
"16842",15.6524758424985
"16843",4.69041575982343
"16844",8.66025403784439
"16845",NA
"16846",NA
"16847",5.19615242270663
"16848",3.87298334620742
"16849",NA
"16850",5.3851648071345
"16851",NA
"16852",NA
"16853",2
"16854",NA
"16855",NA
"16856",NA
"16857",5.3851648071345
"16858",NA
"16859",5.19615242270663
"16860",4.47213595499958
"16861",NA
"16862",6.16441400296898
"16863",NA
"16864",4.89897948556636
"16865",11.5325625946708
"16866",NA
"16867",2.82842712474619
"16868",2.23606797749979
"16869",NA
"16870",3.3166247903554
"16871",12.4096736459909
"16872",NA
"16873",16.3095064303001
"16874",NA
"16875",NA
"16876",12.1243556529821
"16877",8.94427190999916
"16878",7.81024967590665
"16879",NA
"16880",NA
"16881",NA
"16882",7.14142842854285
"16883",3.46410161513775
"16884",NA
"16885",5.56776436283002
"16886",NA
"16887",NA
"16888",4.79583152331272
"16889",NA
"16890",4
"16891",NA
"16892",3
"16893",NA
"16894",NA
"16895",NA
"16896",14.0356688476182
"16897",4.12310562561766
"16898",3.46410161513775
"16899",NA
"16900",NA
"16901",NA
"16902",0
"16903",2.44948974278318
"16904",3.46410161513775
"16905",NA
"16906",0
"16907",3.87298334620742
"16908",NA
"16909",2
"16910",1
"16911",NA
"16912",15.7162336455017
"16913",NA
"16914",NA
"16915",3
"16916",12.369316876853
"16917",NA
"16918",3
"16919",15.3622914957372
"16920",10.770329614269
"16921",NA
"16922",NA
"16923",0
"16924",3.16227766016838
"16925",NA
"16926",NA
"16927",NA
"16928",3.16227766016838
"16929",NA
"16930",NA
"16931",NA
"16932",NA
"16933",NA
"16934",NA
"16935",NA
"16936",20.1246117974981
"16937",NA
"16938",3.60555127546399
"16939",11.0905365064094
"16940",NA
"16941",0
"16942",NA
"16943",NA
"16944",NA
"16945",NA
"16946",8.77496438739212
"16947",NA
"16948",NA
"16949",NA
"16950",23.6643191323985
"16951",1
"16952",NA
"16953",11.4017542509914
"16954",NA
"16955",NA
"16956",13.6014705087354
"16957",NA
"16958",10.7238052947636
"16959",2.64575131106459
"16960",NA
"16961",NA
"16962",NA
"16963",2
"16964",NA
"16965",NA
"16966",NA
"16967",1.4142135623731
"16968",3.16227766016838
"16969",1
"16970",NA
"16971",NA
"16972",13.7113092008021
"16973",NA
"16974",0
"16975",NA
"16976",2
"16977",NA
"16978",NA
"16979",2.64575131106459
"16980",7.48331477354788
"16981",NA
"16982",NA
"16983",10.4403065089106
"16984",NA
"16985",10.5830052442584
"16986",NA
"16987",4.79583152331272
"16988",20.4694894904587
"16989",8.60232526704263
"16990",NA
"16991",6.92820323027551
"16992",3.16227766016838
"16993",NA
"16994",7.14142842854285
"16995",NA
"16996",NA
"16997",5.56776436283002
"16998",NA
"16999",3.74165738677394
"17000",NA
"17001",8.18535277187245
"17002",NA
"17003",22.4499443206436
"17004",11.1803398874989
"17005",NA
"17006",NA
"17007",NA
"17008",NA
"17009",3
"17010",NA
"17011",NA
"17012",NA
"17013",NA
"17014",NA
"17015",0
"17016",NA
"17017",16.3401346383682
"17018",14.0712472794703
"17019",2.64575131106459
"17020",11.1803398874989
"17021",2.82842712474619
"17022",9.79795897113271
"17023",NA
"17024",NA
"17025",1
"17026",7.07106781186548
"17027",NA
"17028",NA
"17029",10.1980390271856
"17030",17.6351920885484
"17031",5.47722557505166
"17032",NA
"17033",5.3851648071345
"17034",5.47722557505166
"17035",NA
"17036",NA
"17037",NA
"17038",NA
"17039",NA
"17040",11.13552872566
"17041",NA
"17042",NA
"17043",NA
"17044",NA
"17045",NA
"17046",NA
"17047",9
"17048",NA
"17049",NA
"17050",2.82842712474619
"17051",NA
"17052",NA
"17053",5.8309518948453
"17054",NA
"17055",4.12310562561766
"17056",1
"17057",4.79583152331272
"17058",NA
"17059",11.4891252930761
"17060",5
"17061",0
"17062",NA
"17063",17.0880074906351
"17064",NA
"17065",15.6204993518133
"17066",NA
"17067",NA
"17068",NA
"17069",7.54983443527075
"17070",4.47213595499958
"17071",NA
"17072",NA
"17073",NA
"17074",NA
"17075",NA
"17076",1.4142135623731
"17077",4
"17078",NA
"17079",NA
"17080",NA
"17081",4.58257569495584
"17082",2.64575131106459
"17083",13.490737563232
"17084",1.4142135623731
"17085",18.3847763108502
"17086",6.6332495807108
"17087",NA
"17088",NA
"17089",NA
"17090",2.64575131106459
"17091",NA
"17092",NA
"17093",NA
"17094",NA
"17095",NA
"17096",NA
"17097",3
"17098",3.3166247903554
"17099",5.47722557505166
"17100",1
"17101",NA
"17102",NA
"17103",12.4096736459909
"17104",NA
"17105",3.16227766016838
"17106",NA
"17107",NA
"17108",NA
"17109",2.44948974278318
"17110",NA
"17111",NA
"17112",0
"17113",NA
"17114",4.24264068711928
"17115",1
"17116",1.73205080756888
"17117",NA
"17118",0
"17119",NA
"17120",NA
"17121",NA
"17122",NA
"17123",NA
"17124",NA
"17125",5.09901951359278
"17126",NA
"17127",NA
"17128",20.6155281280883
"17129",NA
"17130",5.3851648071345
"17131",NA
"17132",17.3205080756888
"17133",NA
"17134",15.4272486205415
"17135",2.44948974278318
"17136",NA
"17137",NA
"17138",NA
"17139",NA
"17140",NA
"17141",3
"17142",0
"17143",NA
"17144",NA
"17145",NA
"17146",NA
"17147",NA
"17148",1
"17149",NA
"17150",NA
"17151",NA
"17152",2.44948974278318
"17153",1.4142135623731
"17154",9.32737905308882
"17155",3.46410161513775
"17156",NA
"17157",NA
"17158",NA
"17159",NA
"17160",NA
"17161",9.89949493661167
"17162",8.42614977317636
"17163",NA
"17164",NA
"17165",NA
"17166",NA
"17167",5
"17168",NA
"17169",2.23606797749979
"17170",NA
"17171",3
"17172",NA
"17173",10.4880884817015
"17174",NA
"17175",NA
"17176",1.73205080756888
"17177",3.87298334620742
"17178",4.69041575982343
"17179",NA
"17180",NA
"17181",NA
"17182",NA
"17183",NA
"17184",2.44948974278318
"17185",NA
"17186",NA
"17187",NA
"17188",3.46410161513775
"17189",NA
"17190",3.46410161513775
"17191",1.73205080756888
"17192",NA
"17193",NA
"17194",NA
"17195",NA
"17196",4.35889894354067
"17197",1
"17198",NA
"17199",NA
"17200",2.64575131106459
"17201",NA
"17202",NA
"17203",4.89897948556636
"17204",NA
"17205",NA
"17206",1
"17207",NA
"17208",NA
"17209",NA
"17210",NA
"17211",17.2626765016321
"17212",3.74165738677394
"17213",NA
"17214",10.5830052442584
"17215",NA
"17216",14
"17217",NA
"17218",8.42614977317636
"17219",NA
"17220",NA
"17221",NA
"17222",5.29150262212918
"17223",NA
"17224",NA
"17225",NA
"17226",NA
"17227",8.94427190999916
"17228",NA
"17229",12.4498995979887
"17230",NA
"17231",1.73205080756888
"17232",NA
"17233",NA
"17234",NA
"17235",NA
"17236",0
"17237",8.06225774829855
"17238",9.64365076099295
"17239",10
"17240",6.78232998312527
"17241",NA
"17242",9.4339811320566
"17243",NA
"17244",NA
"17245",4.47213595499958
"17246",6.92820323027551
"17247",9.16515138991168
"17248",NA
"17249",5.19615242270663
"17250",10.7238052947636
"17251",3.3166247903554
"17252",NA
"17253",NA
"17254",2.44948974278318
"17255",NA
"17256",6.92820323027551
"17257",4.24264068711928
"17258",11.5325625946708
"17259",2.23606797749979
"17260",NA
"17261",NA
"17262",NA
"17263",NA
"17264",8.71779788708135
"17265",1.73205080756888
"17266",NA
"17267",5.09901951359278
"17268",1.73205080756888
"17269",1
"17270",NA
"17271",3.46410161513775
"17272",NA
"17273",23.7486841740758
"17274",4.58257569495584
"17275",NA
"17276",2
"17277",6.70820393249937
"17278",5.29150262212918
"17279",NA
"17280",NA
"17281",NA
"17282",NA
"17283",NA
"17284",NA
"17285",8.06225774829855
"17286",NA
"17287",NA
"17288",NA
"17289",2.82842712474619
"17290",NA
"17291",6.85565460040104
"17292",2
"17293",4
"17294",NA
"17295",NA
"17296",NA
"17297",NA
"17298",5.19615242270663
"17299",NA
"17300",NA
"17301",4.35889894354067
"17302",5.09901951359278
"17303",NA
"17304",NA
"17305",3.16227766016838
"17306",NA
"17307",1.73205080756888
"17308",NA
"17309",NA
"17310",NA
"17311",NA
"17312",2.44948974278318
"17313",NA
"17314",NA
"17315",NA
"17316",NA
"17317",NA
"17318",NA
"17319",28.0713376952364
"17320",NA
"17321",NA
"17322",NA
"17323",4.69041575982343
"17324",NA
"17325",NA
"17326",NA
"17327",NA
"17328",NA
"17329",NA
"17330",NA
"17331",1.73205080756888
"17332",2.82842712474619
"17333",NA
"17334",NA
"17335",NA
"17336",NA
"17337",NA
"17338",NA
"17339",3.74165738677394
"17340",NA
"17341",NA
"17342",4.24264068711928
"17343",5.91607978309962
"17344",6.85565460040104
"17345",3.3166247903554
"17346",7.21110255092798
"17347",8.83176086632785
"17348",NA
"17349",NA
"17350",NA
"17351",NA
"17352",3
"17353",NA
"17354",6.78232998312527
"17355",NA
"17356",12.8062484748657
"17357",NA
"17358",NA
"17359",NA
"17360",2.64575131106459
"17361",NA
"17362",NA
"17363",NA
"17364",2.23606797749979
"17365",2
"17366",2.82842712474619
"17367",12.2065556157337
"17368",5.3851648071345
"17369",NA
"17370",5.56776436283002
"17371",NA
"17372",NA
"17373",5.09901951359278
"17374",NA
"17375",4.79583152331272
"17376",6.78232998312527
"17377",NA
"17378",NA
"17379",NA
"17380",NA
"17381",5.8309518948453
"17382",10.4403065089106
"17383",NA
"17384",2.44948974278318
"17385",3.16227766016838
"17386",NA
"17387",3.16227766016838
"17388",9.16515138991168
"17389",NA
"17390",NA
"17391",NA
"17392",NA
"17393",NA
"17394",NA
"17395",5.09901951359278
"17396",1.4142135623731
"17397",NA
"17398",NA
"17399",NA
"17400",1.4142135623731
"17401",10.816653826392
"17402",NA
"17403",NA
"17404",3
"17405",4
"17406",13.9283882771841
"17407",3.60555127546399
"17408",3
"17409",NA
"17410",NA
"17411",NA
"17412",NA
"17413",NA
"17414",NA
"17415",NA
"17416",NA
"17417",4.69041575982343
"17418",10.2469507659596
"17419",NA
"17420",NA
"17421",5.91607978309962
"17422",NA
"17423",8
"17424",4.24264068711928
"17425",NA
"17426",NA
"17427",4.69041575982343
"17428",3.74165738677394
"17429",NA
"17430",4.47213595499958
"17431",9.38083151964686
"17432",14.7648230602334
"17433",8.18535277187245
"17434",NA
"17435",NA
"17436",NA
"17437",9
"17438",NA
"17439",23.9582971014219
"17440",NA
"17441",NA
"17442",NA
"17443",NA
"17444",NA
"17445",NA
"17446",NA
"17447",NA
"17448",NA
"17449",NA
"17450",NA
"17451",NA
"17452",NA
"17453",2
"17454",NA
"17455",10.7238052947636
"17456",6.85565460040104
"17457",9.69535971483266
"17458",8.06225774829855
"17459",NA
"17460",NA
"17461",13.228756555323
"17462",NA
"17463",4.12310562561766
"17464",13.4164078649987
"17465",8.94427190999916
"17466",NA
"17467",8.48528137423857
"17468",NA
"17469",NA
"17470",5.47722557505166
"17471",NA
"17472",1.73205080756888
"17473",NA
"17474",5.74456264653803
"17475",NA
"17476",1.73205080756888
"17477",NA
"17478",4.89897948556636
"17479",8.60232526704263
"17480",2.82842712474619
"17481",NA
"17482",4.47213595499958
"17483",NA
"17484",NA
"17485",3.46410161513775
"17486",9.79795897113271
"17487",2.64575131106459
"17488",NA
"17489",NA
"17490",NA
"17491",NA
"17492",NA
"17493",NA
"17494",NA
"17495",NA
"17496",NA
"17497",10.0995049383621
"17498",NA
"17499",10.816653826392
"17500",NA
"17501",NA
"17502",NA
"17503",2
"17504",NA
"17505",5
"17506",NA
"17507",NA
"17508",NA
"17509",NA
"17510",NA
"17511",3.3166247903554
"17512",NA
"17513",NA
"17514",NA
"17515",NA
"17516",NA
"17517",NA
"17518",NA
"17519",NA
"17520",NA
"17521",NA
"17522",1
"17523",2.44948974278318
"17524",NA
"17525",4.24264068711928
"17526",NA
"17527",4.12310562561766
"17528",NA
"17529",NA
"17530",1.73205080756888
"17531",NA
"17532",9.53939201416946
"17533",8.88819441731559
"17534",NA
"17535",6.2449979983984
"17536",NA
"17537",NA
"17538",0
"17539",1.4142135623731
"17540",NA
"17541",11.9582607431014
"17542",6.2449979983984
"17543",NA
"17544",NA
"17545",NA
"17546",0
"17547",NA
"17548",NA
"17549",0
"17550",NA
"17551",2.64575131106459
"17552",NA
"17553",2
"17554",1
"17555",NA
"17556",NA
"17557",4.35889894354067
"17558",NA
"17559",8
"17560",NA
"17561",NA
"17562",2.44948974278318
"17563",NA
"17564",4.35889894354067
"17565",NA
"17566",NA
"17567",NA
"17568",NA
"17569",NA
"17570",2
"17571",NA
"17572",4.35889894354067
"17573",NA
"17574",NA
"17575",NA
"17576",NA
"17577",NA
"17578",4.24264068711928
"17579",NA
"17580",NA
"17581",NA
"17582",NA
"17583",NA
"17584",NA
"17585",3
"17586",NA
"17587",NA
"17588",11.9582607431014
"17589",4.12310562561766
"17590",NA
"17591",6.48074069840786
"17592",NA
"17593",NA
"17594",1.73205080756888
"17595",5.91607978309962
"17596",NA
"17597",2.64575131106459
"17598",0
"17599",NA
"17600",NA
"17601",NA
"17602",NA
"17603",NA
"17604",NA
"17605",NA
"17606",NA
"17607",NA
"17608",NA
"17609",4.58257569495584
"17610",NA
"17611",2.64575131106459
"17612",NA
"17613",5.29150262212918
"17614",NA
"17615",4.12310562561766
"17616",NA
"17617",NA
"17618",3.74165738677394
"17619",0
"17620",3.60555127546399
"17621",NA
"17622",NA
"17623",NA
"17624",NA
"17625",3.16227766016838
"17626",7.14142842854285
"17627",4.58257569495584
"17628",4.79583152331272
"17629",2.23606797749979
"17630",8.71779788708135
"17631",NA
"17632",4.58257569495584
"17633",NA
"17634",NA
"17635",NA
"17636",NA
"17637",20.712315177208
"17638",2.23606797749979
"17639",0
"17640",NA
"17641",0
"17642",9.69535971483266
"17643",7.61577310586391
"17644",3.74165738677394
"17645",NA
"17646",1.4142135623731
"17647",2
"17648",NA
"17649",NA
"17650",NA
"17651",NA
"17652",NA
"17653",6.2449979983984
"17654",NA
"17655",NA
"17656",NA
"17657",1.73205080756888
"17658",3
"17659",NA
"17660",10.0498756211209
"17661",8.54400374531753
"17662",7
"17663",NA
"17664",NA
"17665",2.82842712474619
"17666",NA
"17667",3.16227766016838
"17668",NA
"17669",NA
"17670",NA
"17671",NA
"17672",NA
"17673",4.79583152331272
"17674",11.4017542509914
"17675",NA
"17676",0
"17677",NA
"17678",NA
"17679",2
"17680",NA
"17681",NA
"17682",15.6843871413581
"17683",NA
"17684",18.411952639522
"17685",0
"17686",NA
"17687",NA
"17688",NA
"17689",NA
"17690",NA
"17691",NA
"17692",7.07106781186548
"17693",NA
"17694",16.8819430161341
"17695",NA
"17696",6.16441400296898
"17697",NA
"17698",2.64575131106459
"17699",NA
"17700",NA
"17701",NA
"17702",NA
"17703",NA
"17704",NA
"17705",NA
"17706",NA
"17707",14.142135623731
"17708",NA
"17709",2
"17710",NA
"17711",NA
"17712",12.369316876853
"17713",NA
"17714",NA
"17715",NA
"17716",NA
"17717",4.47213595499958
"17718",NA
"17719",NA
"17720",1.4142135623731
"17721",NA
"17722",9.2736184954957
"17723",NA
"17724",NA
"17725",5.19615242270663
"17726",7.48331477354788
"17727",20.0997512422418
"17728",NA
"17729",4.35889894354067
"17730",1
"17731",NA
"17732",NA
"17733",NA
"17734",NA
"17735",NA
"17736",NA
"17737",NA
"17738",NA
"17739",NA
"17740",NA
"17741",NA
"17742",8.77496438739212
"17743",NA
"17744",NA
"17745",NA
"17746",NA
"17747",NA
"17748",5.29150262212918
"17749",NA
"17750",5
"17751",4.24264068711928
"17752",NA
"17753",1
"17754",NA
"17755",NA
"17756",NA
"17757",NA
"17758",5.56776436283002
"17759",NA
"17760",NA
"17761",NA
"17762",NA
"17763",NA
"17764",NA
"17765",4.12310562561766
"17766",NA
"17767",2.44948974278318
"17768",4.69041575982343
"17769",NA
"17770",3
"17771",NA
"17772",NA
"17773",NA
"17774",NA
"17775",2
"17776",NA
"17777",NA
"17778",NA
"17779",NA
"17780",4
"17781",1.4142135623731
"17782",NA
"17783",NA
"17784",3.87298334620742
"17785",10.3923048454133
"17786",NA
"17787",NA
"17788",1.73205080756888
"17789",5.65685424949238
"17790",NA
"17791",5.8309518948453
"17792",NA
"17793",NA
"17794",NA
"17795",2.64575131106459
"17796",14.6969384566991
"17797",NA
"17798",3.46410161513775
"17799",NA
"17800",NA
"17801",2
"17802",NA
"17803",NA
"17804",NA
"17805",NA
"17806",4.47213595499958
"17807",4
"17808",5.91607978309962
"17809",4.12310562561766
"17810",12.8062484748657
"17811",NA
"17812",NA
"17813",2.64575131106459
"17814",7.41619848709566
"17815",7.14142842854285
"17816",NA
"17817",NA
"17818",NA
"17819",NA
"17820",NA
"17821",NA
"17822",NA
"17823",NA
"17824",NA
"17825",0
"17826",NA
"17827",NA
"17828",NA
"17829",NA
"17830",NA
"17831",2.23606797749979
"17832",4.24264068711928
"17833",4
"17834",NA
"17835",NA
"17836",NA
"17837",4.35889894354067
"17838",1
"17839",NA
"17840",4.69041575982343
"17841",NA
"17842",4.79583152331272
"17843",NA
"17844",NA
"17845",4.35889894354067
"17846",2.23606797749979
"17847",NA
"17848",NA
"17849",NA
"17850",NA
"17851",NA
"17852",NA
"17853",3.87298334620742
"17854",NA
"17855",NA
"17856",7
"17857",0
"17858",NA
"17859",3.60555127546399
"17860",8.54400374531753
"17861",NA
"17862",NA
"17863",NA
"17864",NA
"17865",NA
"17866",NA
"17867",6.2449979983984
"17868",NA
"17869",2.44948974278318
"17870",NA
"17871",NA
"17872",3.60555127546399
"17873",3.16227766016838
"17874",NA
